developer,day,MODIFY
vision - fmassa - 2016-11-10 17:36:45+01:00,12,0
vision - fmassa - 2016-11-10 17:36:45+01:00,13,0
vision - fmassa - 2016-11-10 17:36:45+01:00,14,0
vision - fmassa - 2016-11-10 17:36:45+01:00,15,0
vision - fmassa - 2016-11-10 17:36:45+01:00,16,0
vision - fmassa - 2016-11-10 17:36:45+01:00,17,0
vision - fmassa - 2016-11-10 17:36:45+01:00,18,0
vision - fmassa - 2016-11-10 17:36:45+01:00,19,0
vision - fmassa - 2016-11-10 17:36:45+01:00,20,0
vision - fmassa - 2016-11-10 17:36:45+01:00,21,0
vision - fmassa - 2016-11-10 17:36:45+01:00,22,0
vision - fmassa - 2016-11-10 17:36:45+01:00,23,0
vision - fmassa - 2016-11-10 17:36:45+01:00,24,0
vision - fmassa - 2016-11-10 17:36:45+01:00,25,0
vision - fmassa - 2016-11-10 17:36:45+01:00,26,0
vision - fmassa - 2016-11-10 17:36:45+01:00,27,0
vision - fmassa - 2016-11-10 17:36:45+01:00,28,0
vision - fmassa - 2016-11-10 17:36:45+01:00,29,0
vision - fmassa - 2016-11-10 17:36:45+01:00,30,0
vision - fmassa - 2016-11-10 17:36:45+01:00,31,0
vision - fmassa - 2016-11-10 17:36:45+01:00,32,0
vision - fmassa - 2016-11-10 17:36:45+01:00,33,0
vision - fmassa - 2016-11-10 17:36:45+01:00,34,0
vision - fmassa - 2016-11-10 17:36:45+01:00,35,0
vision - fmassa - 2016-11-10 17:36:45+01:00,36,0
vision - fmassa - 2016-11-10 17:36:45+01:00,37,0
vision - fmassa - 2016-11-10 17:36:45+01:00,38,0
vision - fmassa - 2016-11-10 17:36:45+01:00,39,0
vision - fmassa - 2016-11-10 17:36:45+01:00,40,0
vision - fmassa - 2016-11-10 17:36:45+01:00,41,0
vision - fmassa - 2016-11-10 17:36:45+01:00,42,0
vision - fmassa - 2016-11-10 17:36:45+01:00,43,0
vision - fmassa - 2016-11-10 17:36:45+01:00,44,0
vision - fmassa - 2016-11-10 17:36:45+01:00,45,0
vision - fmassa - 2016-11-10 17:36:45+01:00,46,0
vision - fmassa - 2016-11-10 17:36:45+01:00,47,0
vision - fmassa - 2016-11-10 17:36:45+01:00,48,0
vision - fmassa - 2016-11-10 17:36:45+01:00,49,1
vision - fmassa - 2016-11-10 17:36:45+01:00,50,0
